CSBK,Clifton Savings Bancor,n/a,Savings Institutions,http://www.nasdaq.com/symbol/csbk/press-releases,http://ichart.finance.yahoo.com/table.csv?s=CSBK&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=11&amp;c=2004&amp;ignore=.csv
WGL,WGL Holdings Inc,Public Utilities,http://www.nasdaq.com/symbol/wgl,http://www.nasdaq.com/symbol/wgl/press-releases,http://ichart.finance.yahoo.com/table.csv?s=WGL&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=22&amp;c=1987&amp;ignore=.csv
CVE,Cenovus Energy Inc,Energy,http://www.nasdaq.com/symbol/cve,http://www.nasdaq.com/symbol/cve/press-releases,http://ichart.finance.yahoo.com/table.csv?s=CVE&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=17&amp;c=2009&amp;ignore=.csv
CGX,Consolidated Graphic,1994,Publishing,http://www.nasdaq.com/symbol/cgx/press-releases,http://ichart.finance.yahoo.com/table.csv?s=CGX&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=10&amp;c=1994&amp;ignore=.csv
CSX,CSX Corporation,Transportation,http://www.nasdaq.com/symbol/csx,http://www.nasdaq.com/symbol/csx/press-releases,http://ichart.finance.yahoo.com/table.csv?s=CSX&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=3&amp;c=1980&amp;ignore=.csv
MT,ArcelorMittal,Basic Industries,http://www.nasdaq.com/symbol/mt,http://www.nasdaq.com/symbol/mt/press-releases,http://ichart.finance.yahoo.com/table.csv?s=MT&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=7&amp;b=7&amp;c=1997&amp;ignore=.csv
TSRA,Tessera Technologie,2003,Semiconductors,http://www.nasdaq.com/symbol/tsra/press-releases,http://ichart.finance.yahoo.com/table.csv?s=TSRA&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=20&amp;c=2003&amp;ignore=.csv
PLD,AMB Property Corporation,Consumer Services,http://www.nasdaq.com/symbol/pld,http://www.nasdaq.com/symbol/pld/press-releases,http://ichart.finance.yahoo.com/table.csv?s=PLD&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=21&amp;c=1997&amp;ignore=.csv
MDSO,Medidata Solution,2009,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdso/press-releases,http://ichart.finance.yahoo.com/table.csv?s=MDSO&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=25&amp;c=2009&amp;ignore=.csv
EGHT,8x8 Inc,Public Utilities,http://www.nasdaq.com/symbol/eght,http://www.nasdaq.com/symbol/eght/press-releases,http://ichart.finance.yahoo.com/table.csv?s=EGHT&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=6&amp;b=2&amp;c=1997&amp;ignore=.csv
SABA,Saba Softwar,2000,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/saba/press-releases,http://ichart.finance.yahoo.com/table.csv?s=SABA&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=23&amp;c=2000&amp;ignore=.csv
AAPL,Apple Inc.,Technology,http://www.nasdaq.com/symbol/aapl,http://www.nasdaq.com/symbol/aapl/press-releases,http://ichart.finance.yahoo.com/table.csv?s=AAPL&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=8&amp;b=7&amp;c=1984&amp;ignore=.csv
HZNP,Horizon Pharm,n/a,Major Pharmaceuticals,http://www.nasdaq.com/symbol/hznp/press-releases,http://ichart.finance.yahoo.com/table.csv?s=HZNP&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=6&amp;b=28&amp;c=2011&amp;ignore=.csv
LRAD,LRAD Corporation,Consumer Non-Durables,http://www.nasdaq.com/symbol/lrad,http://www.nasdaq.com/symbol/lrad/press-releases,http://ichart.finance.yahoo.com/table.csv?s=LRAD&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=9&amp;c=1997&amp;ignore=.csv
ZINC,Horsehead Holding Corp.,Capital Goods,http://www.nasdaq.com/symbol/zinc,http://www.nasdaq.com/symbol/zinc/press-releases,http://ichart.finance.yahoo.com/table.csv?s=ZINC&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=7&amp;b=10&amp;c=2007&amp;ignore=.csv
BCSB,BCSB Bancor,n/a,Savings Institutions,http://www.nasdaq.com/symbol/bcsb/press-releases,http://ichart.finance.yahoo.com/table.csv?s=BCSB&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=6&amp;b=8&amp;c=1998&amp;ignore=.csv
CERS,Cerus Corporation,Health Care,http://www.nasdaq.com/symbol/cers,http://www.nasdaq.com/symbol/cers/press-releases,http://ichart.finance.yahoo.com/table.csv?s=CERS&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=0&amp;b=31&amp;c=1997&amp;ignore=.csv
TDY,Teledyne Technologies Incorporated,Capital Goods,http://www.nasdaq.com/symbol/tdy,http://www.nasdaq.com/symbol/tdy/press-releases,http://ichart.finance.yahoo.com/table.csv?s=TDY&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=30&amp;c=1999&amp;ignore=.csv
SWY,Safeway Inc.,Consumer Services,http://www.nasdaq.com/symbol/swy,http://www.nasdaq.com/symbol/swy/press-releases,http://ichart.finance.yahoo.com/table.csv?s=SWY&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=3&amp;b=26&amp;c=1990&amp;ignore=.csv
MY,China Ming Yang Wind Power Group Limited,Energy,http://www.nasdaq.com/symbol/my,http://www.nasdaq.com/symbol/my/press-releases,http://ichart.finance.yahoo.com/table.csv?s=MY&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=9&amp;b=4&amp;c=2010&amp;ignore=.csv
PCOM,Points Internationa,1995,Business Services,http://www.nasdaq.com/symbol/pcom/press-releases,http://ichart.finance.yahoo.com/table.csv?s=PCOM&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=1&amp;b=10&amp;c=2011&amp;ignore=.csv
VPG,Vishay Precision Grou,n/a,Electrical Products,http://www.nasdaq.com/symbol/vpg/press-releases,http://ichart.finance.yahoo.com/table.csv?s=VPG&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=23&amp;c=2010&amp;ignore=.csv
PVH,PVH Corp.,Consumer Non-Durables,http://www.nasdaq.com/symbol/pvh,http://www.nasdaq.com/symbol/pvh/press-releases,http://ichart.finance.yahoo.com/table.csv?s=PVH&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=6&amp;b=10&amp;c=1987&amp;ignore=.csv
SLT,Sterlite Industries (India) Limited,Capital Goods,http://www.nasdaq.com/symbol/slt,http://www.nasdaq.com/symbol/slt/press-releases,http://ichart.finance.yahoo.com/table.csv?s=SLT&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=20&amp;c=2007&amp;ignore=.csv
BT,BT Group plc,Public Utilities,http://www.nasdaq.com/symbol/bt,http://www.nasdaq.com/symbol/bt/press-releases,http://ichart.finance.yahoo.com/table.csv?s=BT&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=11&amp;b=3&amp;c=1984&amp;ignore=.csv
LXRX,Lexicon Pharmaceutical,n/a,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx/press-releases,http://ichart.finance.yahoo.com/table.csv?s=LXRX&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=23&amp;c=2000&amp;ignore=.csv
REFR,Research Frontiers Incorporated,Miscellaneous,http://www.nasdaq.com/symbol/refr,http://www.nasdaq.com/symbol/refr/press-releases,http://ichart.finance.yahoo.com/table.csv?s=REFR&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=11&amp;b=20&amp;c=1993&amp;ignore=.csv
MRC,MRC Global Inc.,n/a,http://www.nasdaq.com/symbol/mrc,http://www.nasdaq.com/symbol/mrc/press-releases,http://ichart.finance.yahoo.com/table.csv?s=MRC&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=3&amp;b=12&amp;c=2012&amp;ignore=.csv
BEN,Franklin Resource,n/a,Investment Managers,http://www.nasdaq.com/symbol/ben/press-releases,http://ichart.finance.yahoo.com/table.csv?s=BEN&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=8&amp;b=7&amp;c=1984&amp;ignore=.csv
MHD,Blackrock MuniHoldings Fun,1997,n/a,http://www.nasdaq.com/symbol/mhd/press-releases,http://ichart.finance.yahoo.com/table.csv?s=MHD&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=27&amp;c=1997&amp;ignore=.csv
PDII,PD,1998,Business Services,http://www.nasdaq.com/symbol/pdii/press-releases,http://ichart.finance.yahoo.com/table.csv?s=PDII&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=20&amp;c=1998&amp;ignore=.csv
SCVL,Shoe Carniva,1993,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/scvl/press-releases,http://ichart.finance.yahoo.com/table.csv?s=SCVL&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=2&amp;b=16&amp;c=1993&amp;ignore=.csv
CLBH,Carolina Bank Holdings Inc.,Finance,http://www.nasdaq.com/symbol/clbh,http://www.nasdaq.com/symbol/clbh/press-releases,http://ichart.finance.yahoo.com/table.csv?s=CLBH&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=0&amp;b=15&amp;c=2003&amp;ignore=.csv
ZION,Zions Bancorporation,Finance,http://www.nasdaq.com/symbol/zion,http://www.nasdaq.com/symbol/zion/press-releases,http://ichart.finance.yahoo.com/table.csv?s=ZION&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=2&amp;b=26&amp;c=1990&amp;ignore=.csv
SMMF,Summit Financial Grou,n/a,Major Banks,http://www.nasdaq.com/symbol/smmf/press-releases,http://ichart.finance.yahoo.com/table.csv?s=SMMF&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=0&amp;b=11&amp;c=2000&amp;ignore=.csv
IBB,iShares NASDAQ Biotechnology Index Fund,n/a,http://www.nasdaq.com/symbol/ibb,http://www.nasdaq.com/symbol/ibb/press-releases,http://ichart.finance.yahoo.com/table.csv?s=IBB&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=1&amp;b=12&amp;c=2001&amp;ignore=.csv
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,n/a,http://www.nasdaq.com/symbol/vcit,http://www.nasdaq.com/symbol/vcit/press-releases,http://ichart.finance.yahoo.com/table.csv?s=VCIT&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=23&amp;c=2009&amp;ignore=.csv
SKS,Saks Incorporated,Consumer Services,http://www.nasdaq.com/symbol/sks,http://www.nasdaq.com/symbol/sks/press-releases,http://ichart.finance.yahoo.com/table.csv?s=SKS&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=22&amp;c=1996&amp;ignore=.csv
PAI,Pacific American Income Share,1973,n/a,http://www.nasdaq.com/symbol/pai/press-releases,http://ichart.finance.yahoo.com/table.csv?s=PAI&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=11&amp;b=30&amp;c=1987&amp;ignore=.csv
TOWN,Towne Bank,n/a,http://www.nasdaq.com/symbol/town,http://www.nasdaq.com/symbol/town/press-releases,http://ichart.finance.yahoo.com/table.csv?s=TOWN&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=23&amp;c=2000&amp;ignore=.csv
RTI,RTI International Metal,1990,Metal Fabrications,http://www.nasdaq.com/symbol/rti/press-releases,http://ichart.finance.yahoo.com/table.csv?s=RTI&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=3&amp;b=12&amp;c=1990&amp;ignore=.csv
ESRX,Express Scripts Holding Company,Health Care,http://www.nasdaq.com/symbol/esrx,http://www.nasdaq.com/symbol/esrx/press-releases,http://ichart.finance.yahoo.com/table.csv?s=ESRX&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=9&amp;c=1992&amp;ignore=.csv
IROQ,IF Bancor,n/a,Savings Institutions,http://www.nasdaq.com/symbol/iroq/press-releases,http://ichart.finance.yahoo.com/table.csv?s=IROQ&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=6&amp;b=8&amp;c=2011&amp;ignore=.csv
BWEN,Broadwind Energ,n/a,Metal Fabrications,http://www.nasdaq.com/symbol/bwen/press-releases,http://ichart.finance.yahoo.com/table.csv?s=BWEN&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=10&amp;c=2005&amp;ignore=.csv
DE,Deere & Company,Capital Goods,http://www.nasdaq.com/symbol/de,http://www.nasdaq.com/symbol/de/press-releases,http://ichart.finance.yahoo.com/table.csv?s=DE&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=0&amp;b=4&amp;c=1982&amp;ignore=.csv
ROCK,Gibraltar Industrie,1993,Steel/Iron Ore,http://www.nasdaq.com/symbol/rock/press-releases,http://ichart.finance.yahoo.com/table.csv?s=ROCK&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=5&amp;c=1993&amp;ignore=.csv
HVB,Hudson Valley Holding Corp.,Finance,http://www.nasdaq.com/symbol/hvb,http://www.nasdaq.com/symbol/hvb/press-releases,http://ichart.finance.yahoo.com/table.csv?s=HVB&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=11&amp;b=13&amp;c=1999&amp;ignore=.csv
EMDI,iShare,n/a,n/a,http://www.nasdaq.com/symbol/emdi/press-releases,http://ichart.finance.yahoo.com/table.csv?s=EMDI&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=1&amp;b=17&amp;c=2012&amp;ignore=.csv
LCM,Advent/Claymore Enhanced Growth & Income Fund,n/a,http://www.nasdaq.com/symbol/lcm,http://www.nasdaq.com/symbol/lcm/press-releases,http://ichart.finance.yahoo.com/table.csv?s=LCM&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=1&amp;b=1&amp;c=2005&amp;ignore=.csv
RTN,Raytheon Company,Capital Goods,http://www.nasdaq.com/symbol/rtn,http://www.nasdaq.com/symbol/rtn/press-releases,http://ichart.finance.yahoo.com/table.csv?s=RTN&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=11&amp;b=31&amp;c=1981&amp;ignore=.csv
HELE,Helen of Troy Limited,Consumer Durables,http://www.nasdaq.com/symbol/hele,http://www.nasdaq.com/symbol/hele/press-releases,http://ichart.finance.yahoo.com/table.csv?s=HELE&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=2&amp;b=26&amp;c=1990&amp;ignore=.csv
UNIS,Unilife Corporation,Health Care,http://www.nasdaq.com/symbol/unis,http://www.nasdaq.com/symbol/unis/press-releases,http://ichart.finance.yahoo.com/table.csv?s=UNIS&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=1&amp;b=16&amp;c=2010&amp;ignore=.csv
BPK,Blackrock Municipal 2018 Term Trust,n/a,http://www.nasdaq.com/symbol/bpk,http://www.nasdaq.com/symbol/bpk/press-releases,http://ichart.finance.yahoo.com/table.csv?s=BPK&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=6&amp;b=16&amp;c=2003&amp;ignore=.csv
REED,Reed,1986,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/reed/press-releases,http://ichart.finance.yahoo.com/table.csv?s=REED&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=1&amp;c=2007&amp;ignore=.csv
EEQ,Enbridge Energy Management LLC,Energy,http://www.nasdaq.com/symbol/eeq,http://www.nasdaq.com/symbol/eeq/press-releases,http://ichart.finance.yahoo.com/table.csv?s=EEQ&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=9&amp;b=14&amp;c=2002&amp;ignore=.csv
BOE,Blackrock Global,n/a,http://www.nasdaq.com/symbol/boe,http://www.nasdaq.com/symbol/boe/press-releases,http://ichart.finance.yahoo.com/table.csv?s=BOE&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=26&amp;c=2005&amp;ignore=.csv
TRLG,True Religion Appare,n/a,Apparel,http://www.nasdaq.com/symbol/trlg/press-releases,http://ichart.finance.yahoo.com/table.csv?s=TRLG&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=8&amp;b=4&amp;c=2003&amp;ignore=.csv
ONCY,Oncolytics Biotec,n/a,Major Pharmaceuticals,http://www.nasdaq.com/symbol/oncy/press-releases,http://ichart.finance.yahoo.com/table.csv?s=ONCY&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=9&amp;b=8&amp;c=2001&amp;ignore=.csv
QUIK,QuickLogic Corporation,Technology,http://www.nasdaq.com/symbol/quik,http://www.nasdaq.com/symbol/quik/press-releases,http://ichart.finance.yahoo.com/table.csv?s=QUIK&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=9&amp;b=18&amp;c=1999&amp;ignore=.csv
SBSA,Spanish Broadcasting Syste,1999,Broadcasting,http://www.nasdaq.com/symbol/sbsa/press-releases,http://ichart.finance.yahoo.com/table.csv?s=SBSA&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=9&amp;b=28&amp;c=1999&amp;ignore=.csv
RNWK,RealNetwork,1997,EDP Services,http://www.nasdaq.com/symbol/rnwk/press-releases,http://ichart.finance.yahoo.com/table.csv?s=RNWK&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=21&amp;c=1997&amp;ignore=.csv
VSCP,VirtualScopic,n/a,Medical/Dental Instruments,http://www.nasdaq.com/symbol/vscp/press-releases,http://ichart.finance.yahoo.com/table.csv?s=VSCP&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=7&amp;c=2005&amp;ignore=.csv
LABL,Multi-Color Corporation,Miscellaneous,http://www.nasdaq.com/symbol/labl,http://www.nasdaq.com/symbol/labl/press-releases,http://ichart.finance.yahoo.com/table.csv?s=LABL&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=2&amp;b=26&amp;c=1990&amp;ignore=.csv
ZUMZ,Zumiez Inc.,Consumer Services,http://www.nasdaq.com/symbol/zumz,http://www.nasdaq.com/symbol/zumz/press-releases,http://ichart.finance.yahoo.com/table.csv?s=ZUMZ&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=6&amp;c=2005&amp;ignore=.csv
MFSF,MutualFirst Financial Inc.,Finance,http://www.nasdaq.com/symbol/mfsf,http://www.nasdaq.com/symbol/mfsf/press-releases,http://ichart.finance.yahoo.com/table.csv?s=MFSF&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=11&amp;b=30&amp;c=1999&amp;ignore=.csv
NSIT,Insight Enterprise,1995,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/nsit/press-releases,http://ichart.finance.yahoo.com/table.csv?s=NSIT&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=0&amp;b=25&amp;c=1995&amp;ignore=.csv
INTG,The Intergroup Corporation,Consumer Services,http://www.nasdaq.com/symbol/intg,http://www.nasdaq.com/symbol/intg/press-releases,http://ichart.finance.yahoo.com/table.csv?s=INTG&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=7&amp;b=18&amp;c=1995&amp;ignore=.csv
JOSB,Jos. A. Bank Clothier,1994,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/josb/press-releases,http://ichart.finance.yahoo.com/table.csv?s=JOSB&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=3&amp;c=1994&amp;ignore=.csv
CAVM,Caviu,2007,Semiconductors,http://www.nasdaq.com/symbol/cavm/press-releases,http://ichart.finance.yahoo.com/table.csv?s=CAVM&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=2&amp;c=2007&amp;ignore=.csv
SFNC,Simmons First National Corporation,Finance,http://www.nasdaq.com/symbol/sfnc,http://www.nasdaq.com/symbol/sfnc/press-releases,http://ichart.finance.yahoo.com/table.csv?s=SFNC&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=2&amp;c=1992&amp;ignore=.csv
SSFN,Stewardship Financial Corp,Finance,http://www.nasdaq.com/symbol/ssfn,http://www.nasdaq.com/symbol/ssfn/press-releases,http://ichart.finance.yahoo.com/table.csv?s=SSFN&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=5&amp;b=23&amp;c=2000&amp;ignore=.csv
TSU,Tele Celular Sul Participacoes S.A.,Public Utilities,http://www.nasdaq.com/symbol/tsu,http://www.nasdaq.com/symbol/tsu/press-releases,http://ichart.finance.yahoo.com/table.csv?s=TSU&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=16&amp;c=1998&amp;ignore=.csv
BDE,Black Diamon,1996,Recreational Products/Toys,http://www.nasdaq.com/symbol/bde/press-releases,http://ichart.finance.yahoo.com/table.csv?s=BDE&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=27&amp;c=1998&amp;ignore=.csv
FTEK,Fuel Tec,n/a,Pollution Control Equipment,http://www.nasdaq.com/symbol/ftek/press-releases,http://ichart.finance.yahoo.com/table.csv?s=FTEK&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=8&amp;b=7&amp;c=1993&amp;ignore=.csv
BONA,Bona Film Group Limited,Consumer Services,http://www.nasdaq.com/symbol/bona,http://www.nasdaq.com/symbol/bona/press-releases,http://ichart.finance.yahoo.com/table.csv?s=BONA&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=11&amp;b=9&amp;c=2010&amp;ignore=.csv
FAST,Fastenal Company,Consumer Services,http://www.nasdaq.com/symbol/fast,http://www.nasdaq.com/symbol/fast/press-releases,http://ichart.finance.yahoo.com/table.csv?s=FAST&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=2&amp;b=26&amp;c=1990&amp;ignore=.csv
KKR,KKR & Co. L.P.,Finance,http://www.nasdaq.com/symbol/kkr,http://www.nasdaq.com/symbol/kkr/press-releases,http://ichart.finance.yahoo.com/table.csv?s=KKR&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=6&amp;b=15&amp;c=2010&amp;ignore=.csv
TXRH,Texas Roadhous,2004,Restaurants,http://www.nasdaq.com/symbol/txrh/press-releases,http://ichart.finance.yahoo.com/table.csv?s=TXRH&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=9&amp;b=5&amp;c=2004&amp;ignore=.csv
ALVR,Alvarion Ltd.,Public Utilities,http://www.nasdaq.com/symbol/alvr,http://www.nasdaq.com/symbol/alvr/press-releases,http://ichart.finance.yahoo.com/table.csv?s=ALVR&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=2&amp;b=24&amp;c=2000&amp;ignore=.csv
GPC,Genuine Parts Company,Capital Goods,http://www.nasdaq.com/symbol/gpc,http://www.nasdaq.com/symbol/gpc/press-releases,http://ichart.finance.yahoo.com/table.csv?s=GPC&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=3&amp;b=6&amp;c=1983&amp;ignore=.csv
DOW,Dow Chemical Company (The),Basic Industries,http://www.nasdaq.com/symbol/dow,http://www.nasdaq.com/symbol/dow/press-releases,http://ichart.finance.yahoo.com/table.csv?s=DOW&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=0&amp;b=3&amp;c=1977&amp;ignore=.csv
UIL,UIL Holdings Corporation,Public Utilities,http://www.nasdaq.com/symbol/uil,http://www.nasdaq.com/symbol/uil/press-releases,http://ichart.finance.yahoo.com/table.csv?s=UIL&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=7&amp;b=31&amp;c=1987&amp;ignore=.csv
ICGE,ICG Grou,1999,Professional Services,http://www.nasdaq.com/symbol/icge/press-releases,http://ichart.finance.yahoo.com/table.csv?s=ICGE&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=7&amp;b=5&amp;c=1999&amp;ignore=.csv
ALE,Allet,n/a,Power Generation,http://www.nasdaq.com/symbol/ale/press-releases,http://ichart.finance.yahoo.com/table.csv?s=ALE&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=11&amp;b=30&amp;c=1987&amp;ignore=.csv
KND,Kindred Healthcar,n/a,Hospital/Nursing Management,http://www.nasdaq.com/symbol/knd/press-releases,http://ichart.finance.yahoo.com/table.csv?s=KND&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=0&amp;b=31&amp;c=2002&amp;ignore=.csv
BECN,Beacon Roofing Suppl,2004,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn/press-releases,http://ichart.finance.yahoo.com/table.csv?s=BECN&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=9&amp;b=1&amp;c=2004&amp;ignore=.csv
DDR,Developers Diversified Realty Corporation,Consumer Services,http://www.nasdaq.com/symbol/ddr,http://www.nasdaq.com/symbol/ddr/press-releases,http://ichart.finance.yahoo.com/table.csv?s=DDR&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=1&amp;b=2&amp;c=1993&amp;ignore=.csv
UCFC,United Community Financial Corp.,Finance,http://www.nasdaq.com/symbol/ucfc,http://www.nasdaq.com/symbol/ucfc/press-releases,http://ichart.finance.yahoo.com/table.csv?s=UCFC&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=6&amp;b=9&amp;c=1998&amp;ignore=.csv
EEMA,iShare,n/a,n/a,http://www.nasdaq.com/symbol/eema/press-releases,http://ichart.finance.yahoo.com/table.csv?s=EEMA&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=1&amp;b=9&amp;c=2012&amp;ignore=.csv
NBD,Nuveen Build America Bond Opportunity Fund,n/a,http://www.nasdaq.com/symbol/nbd,http://www.nasdaq.com/symbol/nbd/press-releases,http://ichart.finance.yahoo.com/table.csv?s=NBD&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=10&amp;b=24&amp;c=2010&amp;ignore=.csv
AMNB,American National Bankshare,n/a,Major Banks,http://www.nasdaq.com/symbol/amnb/press-releases,http://ichart.finance.yahoo.com/table.csv?s=AMNB&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=3&amp;b=13&amp;c=1999&amp;ignore=.csv
HIS,CIGNA High Income Shares,n/a,http://www.nasdaq.com/symbol/his,http://www.nasdaq.com/symbol/his/press-releases,http://ichart.finance.yahoo.com/table.csv?s=HIS&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=9&amp;b=5&amp;c=1988&amp;ignore=.csv
LMLP,LML Payment System,n/a,Business Services,http://www.nasdaq.com/symbol/lmlp/press-releases,http://ichart.finance.yahoo.com/table.csv?s=LMLP&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=7&amp;b=18&amp;c=1995&amp;ignore=.csv
GFI,Gold Fields Ltd.,Basic Industries,http://www.nasdaq.com/symbol/gfi,http://www.nasdaq.com/symbol/gfi/press-releases,http://ichart.finance.yahoo.com/table.csv?s=GFI&amp;d=#&amp;e=#&amp;f=#&amp;g=d&amp;a=4&amp;b=1&amp;c=1991&amp;ignore=.csv
